Z,Resistivity(ohm.m),easting,northing,nb_electrode
-2.6,2.01026,41670.844,204306.161,31.0
-2.5,2.01353,41670.844,204306.161,31.0
-2.3,2.08713,41670.844,204306.161,31.0
-2.2,2.12882,41670.844,204306.161,31.0
-1.9,2.241505,41670.844,204306.161,31.0
-1.8,2.342303333333333,41670.844,204306.161,31.0
-1.6,2.5674233333333336,41670.844,204306.161,31.0
-1.5,2.726495,41670.844,204306.161,31.0
-1.4,2.972925,41670.844,204306.161,31.0
-1.3,3.4182175,41670.844,204306.161,31.0
-1.2,3.83567,41670.844,204306.161,31.0
-1.1,4.2732399999999995,41670.844,204306.161,31.0
-1.0,4.9554375,41670.844,204306.161,31.0
-0.9,5.79097,41670.844,204306.161,31.0
-0.8,7.5205525,41670.844,204306.161,31.0
-0.7,9.14769,41670.844,204306.161,31.0
-0.6,12.345999999999998,41670.844,204306.161,31.0
-0.5,14.979956666666666,41670.844,204306.161,31.0
-0.4,18.51851,41670.844,204306.161,31.0
-0.3,21.216035,41670.844,204306.161,31.0
-0.1,23.524398888888886,41670.844,204306.161,31.0
-4.9,1.24504,41671.036,204305.699,32.0
-4.8,1.32846,41671.036,204305.699,32.0
-4.7,1.29699,41671.036,204305.699,32.0
-4.6,1.40693,41671.036,204305.699,32.0
-4.4,1.33239,41671.036,204305.699,32.0
-4.3,1.41227,41671.036,204305.699,32.0
-4.1,1.4675850000000001,41671.036,204305.699,32.0
-4.0,1.49306,41671.036,204305.699,32.0
-3.9,1.42574,41671.036,204305.699,32.0
-3.7,1.5217100000000001,41671.036,204305.699,32.0
-3.6,1.59586,41671.036,204305.699,32.0
-3.4,1.71185,41671.036,204305.699,32.0
-3.3,1.62825,41671.036,204305.699,32.0
-3.2,1.6780249999999999,41671.036,204305.699,32.0
-3.0,1.768005,41671.036,204305.699,32.0
-2.9,1.86234,41671.036,204305.699,32.0
-2.8,1.81184,41671.036,204305.699,32.0
-2.6,1.9256950000000002,41671.036,204305.699,32.0
-2.5,1.987606666666667,41671.036,204305.699,32.0
-2.3,2.092193333333333,41671.036,204305.699,32.0
-2.2,2.12985,41671.036,204305.699,32.0
-2.1,2.1734,41671.036,204305.699,32.0
-1.9,2.30526,41671.036,204305.699,32.0
-1.8,2.425526666666667,41671.036,204305.699,32.0
-1.6,2.7144633333333332,41671.036,204305.699,32.0
-1.5,3.034026666666667,41671.036,204305.699,32.0
-1.3,3.52951,41671.036,204305.699,32.0
-1.2,3.997106666666667,41671.036,204305.699,32.0
-1.0,5.1593725,41671.036,204305.699,32.0
-0.9,5.82892,41671.036,204305.699,32.0
-0.8,7.790290000000001,41671.036,204305.699,32.0
-0.7,8.646355,41671.036,204305.699,32.0
-0.6,11.327605,41671.036,204305.699,32.0
-0.5,13.899925999999999,41671.036,204305.699,32.0
-0.4,15.17875,41671.036,204305.699,32.0
-0.3,18.46124,41671.036,204305.699,32.0
-0.1,19.734209999999997,41671.036,204305.699,32.0
-4.9,1.24504,41671.228,204305.238,33.0
-4.7,1.26594,41671.228,204305.238,33.0
-4.4,1.3033649999999999,41671.228,204305.238,33.0
-4.3,1.35764,41671.228,204305.238,33.0
-4.1,1.4024450000000002,41671.228,204305.238,33.0
-3.9,1.4055300000000002,41671.228,204305.238,33.0
-3.7,1.4735900000000002,41671.228,204305.238,33.0
-3.6,1.5296699999999999,41671.228,204305.238,33.0
-3.3,1.61243,41671.228,204305.238,33.0
-3.2,1.6535600000000001,41671.228,204305.238,33.0
-3.0,1.76326,41671.228,204305.238,33.0
-2.8,1.8367133333333332,41671.228,204305.238,33.0
-2.6,1.9617633333333335,41671.228,204305.238,33.0
-2.5,2.0225,41671.228,204305.238,33.0
-2.3,2.12558,41671.228,204305.238,33.0
-2.2,2.21372,41671.228,204305.238,33.0
-2.1,2.2630233333333334,41671.228,204305.238,33.0
-1.9,2.4522733333333337,41671.228,204305.238,33.0
-1.8,2.579015,41671.228,204305.238,33.0
-1.6,2.904605,41671.228,204305.238,33.0
-1.5,3.1434249999999997,41671.228,204305.238,33.0
-1.3,3.6589400000000003,41671.228,204305.238,33.0
-1.2,4.0136,41671.228,204305.238,33.0
-1.1,4.544930000000001,41671.228,204305.238,33.0
-1.0,5.122825000000001,41671.228,204305.238,33.0
-0.9,5.876085,41671.228,204305.238,33.0
-0.8,6.64927,41671.228,204305.238,33.0
-0.7,8.563475,41671.228,204305.238,33.0
-0.6,10.348186666666667,41671.228,204305.238,33.0
-0.5,12.898560000000002,41671.228,204305.238,33.0
-0.4,14.955643333333335,41671.228,204305.238,33.0
-0.3,17.20304,41671.228,204305.238,33.0
-0.2,19.444470000000003,41671.228,204305.238,33.0
-0.1,23.475932,41671.228,204305.238,33.0
-4.9,1.20197,41671.419,204304.776,34.0
-4.7,1.22342,41671.419,204304.776,34.0
-4.4,1.2652100000000002,41671.419,204304.776,34.0
-4.3,1.30314,41671.419,204304.776,34.0
-4.1,1.37108,41671.419,204304.776,34.0
-4.0,1.34458,41671.419,204304.776,34.0
-3.9,1.384395,41671.419,204304.776,34.0
-3.7,1.46476,41671.419,204304.776,34.0
-3.6,1.50783,41671.419,204304.776,34.0
-3.5,1.50709,41671.419,204304.776,34.0
-3.3,1.6054,41671.419,204304.776,34.0
-3.2,1.68012,41671.419,204304.776,34.0
-3.0,1.77455,41671.419,204304.776,34.0
-2.9,1.85835,41671.419,204304.776,34.0
-2.8,1.90641,41671.419,204304.776,34.0
-2.6,1.985505,41671.419,204304.776,34.0
-2.5,2.1233566666666666,41671.419,204304.776,34.0
-2.4,2.2751,41671.419,204304.776,34.0
-2.2,2.3340799999999997,41671.419,204304.776,34.0
-2.1,2.369,41671.419,204304.776,34.0
-1.9,2.5701300000000002,41671.419,204304.776,34.0
-1.8,2.7550666666666666,41671.419,204304.776,34.0
-1.6,3.05302,41671.419,204304.776,34.0
-1.5,3.2269,41671.419,204304.776,34.0
-1.4,3.34791,41671.419,204304.776,34.0
-1.3,3.706993333333333,41671.419,204304.776,34.0
-1.2,3.949375,41671.419,204304.776,34.0
-1.1,4.5812219999999995,41671.419,204304.776,34.0
-0.9,6.0462175,41671.419,204304.776,34.0
-0.8,7.379043333333333,41671.419,204304.776,34.0
-0.7,9.0968,41671.419,204304.776,34.0
-0.6,11.208455,41671.419,204304.776,34.0
-0.5,15.03544,41671.419,204304.776,34.0
-0.4,17.685296666666666,41671.419,204304.776,34.0
-0.3,22.4326425,41671.419,204304.776,34.0
-0.2,20.286270000000002,41671.419,204304.776,34.0
-0.1,21.473605000000003,41671.419,204304.776,34.0
-4.9,1.19829,41671.611,204304.314,35.0
-4.7,1.218115,41671.611,204304.314,35.0
-4.4,1.2650800000000002,41671.611,204304.314,35.0
-4.3,1.2874750000000001,41671.611,204304.314,35.0
-4.0,1.350665,41671.611,204304.314,35.0
-3.9,1.401305,41671.611,204304.314,35.0
-3.7,1.47028,41671.611,204304.314,35.0
-3.6,1.51728,41671.611,204304.314,35.0
-3.5,1.525605,41671.611,204304.314,35.0
-3.3,1.642195,41671.611,204304.314,35.0
-3.2,1.70601,41671.611,204304.314,35.0
-3.1,1.78905,41671.611,204304.314,35.0
-2.9,1.91778,41671.611,204304.314,35.0
-2.8,2.0456849999999998,41671.611,204304.314,35.0
-2.5,2.2240025,41671.611,204304.314,35.0
-2.4,2.2751,41671.611,204304.314,35.0
-2.2,2.4459066666666662,41671.611,204304.314,35.0
-2.1,2.548905,41671.611,204304.314,35.0
-1.9,2.761075,41671.611,204304.314,35.0
-1.8,2.8746266666666664,41671.611,204304.314,35.0
-1.6,3.1608933333333336,41671.611,204304.314,35.0
-1.5,3.372345,41671.611,204304.314,35.0
-1.4,3.5147700000000004,41671.611,204304.314,35.0
-1.3,3.868645,41671.611,204304.314,35.0
-1.1,4.6391124999999995,41671.611,204304.314,35.0
-1.0,5.285795,41671.611,204304.314,35.0
-0.9,6.626385,41671.611,204304.314,35.0
-0.8,7.5664549999999995,41671.611,204304.314,35.0
-0.6,11.326926666666667,41671.611,204304.314,35.0
-0.5,13.802556666666666,41671.611,204304.314,35.0
-0.4,19.73462333333333,41671.611,204304.314,35.0
-0.3,22.651736,41671.611,204304.314,35.0
-0.2,21.96987,41671.611,204304.314,35.0
-0.1,24.37985125,41671.611,204304.314,35.0
-4.9,1.20817,41671.803,204303.852,36.0
-4.7,1.24654,41671.803,204303.852,36.0
-4.4,1.2996500000000002,41671.803,204303.852,36.0
-4.3,1.308775,41671.803,204303.852,36.0
-4.0,1.381085,41671.803,204303.852,36.0
-3.9,1.454785,41671.803,204303.852,36.0
-3.6,1.55722,41671.803,204303.852,36.0
-3.5,1.6223766666666666,41671.803,204303.852,36.0
-3.3,1.7538666666666665,41671.803,204303.852,36.0
-3.1,1.828855,41671.803,204303.852,36.0
-2.9,2.006895,41671.803,204303.852,36.0
-2.8,2.1086,41671.803,204303.852,36.0
-2.6,2.313005,41671.803,204303.852,36.0
-2.5,2.33065,41671.803,204303.852,36.0
-2.2,2.579655,41671.803,204303.852,36.0
-2.1,2.673463333333333,41671.803,204303.852,36.0
-1.9,2.8880866666666662,41671.803,204303.852,36.0
-1.8,3.01518,41671.803,204303.852,36.0
-1.6,3.287165,41671.803,204303.852,36.0
-1.5,3.4510799999999997,41671.803,204303.852,36.0
-1.4,3.68163,41671.803,204303.852,36.0
-1.3,4.029153333333333,41671.803,204303.852,36.0
-1.2,4.54788,41671.803,204303.852,36.0
-1.1,4.7402,41671.803,204303.852,36.0
-1.0,5.3041225,41671.803,204303.852,36.0
-0.9,6.318243333333332,41671.803,204303.852,36.0
-0.8,7.47626,41671.803,204303.852,36.0
-0.7,8.888293333333333,41671.803,204303.852,36.0
-0.6,11.151265,41671.803,204303.852,36.0
-0.5,13.7297525,41671.803,204303.852,36.0
-0.4,18.729858,41671.803,204303.852,36.0
-0.3,21.05557,41671.803,204303.852,36.0
-0.2,29.43686,41671.803,204303.852,36.0
-0.1,29.537719999999997,41671.803,204303.852,36.0
-4.9,1.22173,41671.995,204303.391,37.0
-4.8,1.2779,41671.995,204303.391,37.0
-4.7,1.3058049999999999,41671.995,204303.391,37.0
-4.4,1.3626800000000001,41671.995,204303.391,37.0
-4.3,1.3632650000000002,41671.995,204303.391,37.0
-4.0,1.44828,41671.995,204303.391,37.0
-3.9,1.54978,41671.995,204303.391,37.0
-3.6,1.6549299999999998,41671.995,204303.391,37.0
-3.5,1.71973,41671.995,204303.391,37.0
-3.3,1.7957,41671.995,204303.391,37.0
-3.2,1.94806,41671.995,204303.391,37.0
-3.1,1.916455,41671.995,204303.391,37.0
-2.9,2.07796,41671.995,204303.391,37.0
-2.8,2.16506,41671.995,204303.391,37.0
-2.6,2.313005,41671.995,204303.391,37.0
-2.5,2.403915,41671.995,204303.391,37.0
-2.4,2.45736,41671.995,204303.391,37.0
-2.2,2.6229050000000003,41671.995,204303.391,37.0
-2.1,2.7098666666666666,41671.995,204303.391,37.0
-1.9,2.9118133333333334,41671.995,204303.391,37.0
-1.8,3.00812,41671.995,204303.391,37.0
-1.6,3.3244350000000003,41671.995,204303.391,37.0
-1.5,3.4093725,41671.995,204303.391,37.0
-1.3,4.047975,41671.995,204303.391,37.0
-1.2,4.455185,41671.995,204303.391,37.0
-1.0,5.435055,41671.995,204303.391,37.0
-0.9,6.2604033333333335,41671.995,204303.391,37.0
-0.8,7.65082,41671.995,204303.391,37.0
-0.7,9.012565,41671.995,204303.391,37.0
-0.6,11.255496666666666,41671.995,204303.391,37.0
-0.5,15.4452875,41671.995,204303.391,37.0
-0.4,18.9937975,41671.995,204303.391,37.0
-0.3,21.706063333333333,41671.995,204303.391,37.0
-0.2,23.3588075,41671.995,204303.391,37.0
-0.1,22.34324,41671.995,204303.391,37.0
-4.9,1.36308,41672.186,204302.929,38.0
-4.8,1.2779,41672.186,204302.929,38.0
-4.7,1.395775,41672.186,204302.929,38.0
-4.4,1.43672,41672.186,204302.929,38.0
-4.3,1.3983,41672.186,204302.929,38.0
-4.2,1.58834,41672.186,204302.929,38.0
-4.1,1.66167,41672.186,204302.929,38.0
-4.0,1.49114,41672.186,204302.929,38.0
-3.9,1.6277499999999998,41672.186,204302.929,38.0
-3.8,1.76983,41672.186,204302.929,38.0
-3.7,1.75511,41672.186,204302.929,38.0
-3.6,1.7127,41672.186,204302.929,38.0
-3.5,1.84927,41672.186,204302.929,38.0
-3.3,2.00857,41672.186,204302.929,38.0
-3.2,1.94806,41672.186,204302.929,38.0
-3.1,2.00805,41672.186,204302.929,38.0
-2.9,2.16505,41672.186,204302.929,38.0
-2.8,2.3124599999999997,41672.186,204302.929,38.0
-2.5,2.42664,41672.186,204302.929,38.0
-2.4,2.4900800000000003,41672.186,204302.929,38.0
-2.2,2.6180533333333336,41672.186,204302.929,38.0
-2.1,2.6890799999999997,41672.186,204302.929,38.0
-1.9,2.8406599999999997,41672.186,204302.929,38.0
-1.8,2.888036666666667,41672.186,204302.929,38.0
-1.7,2.79705,41672.186,204302.929,38.0
-1.6,3.31935,41672.186,204302.929,38.0
-1.5,3.203936666666667,41672.186,204302.929,38.0
-1.4,3.12484,41672.186,204302.929,38.0
-1.3,3.97837,41672.186,204302.929,38.0
-1.2,3.9621875,41672.186,204302.929,38.0
-1.1,3.93,41672.186,204302.929,38.0
-1.0,5.387266666666666,41672.186,204302.929,38.0
-0.9,6.39777,41672.186,204302.929,38.0
-0.8,5.69439,41672.186,204302.929,38.0
-0.7,9.06134,41672.186,204302.929,38.0
-0.6,11.065479999999999,41672.186,204302.929,38.0
-0.5,14.817266666666667,41672.186,204302.929,38.0
-0.4,17.02916,41672.186,204302.929,38.0
-0.3,19.526925,41672.186,204302.929,38.0
-0.2,21.9089025,41672.186,204302.929,38.0
-0.1,22.060386,41672.186,204302.929,38.0
-4.9,1.36308,41672.378,204302.467,39.0
-4.8,1.50848,41672.378,204302.467,39.0
-4.7,1.44874,41672.378,204302.467,39.0
-4.6,1.52603,41672.378,204302.467,39.0
-4.4,1.4733,41672.378,204302.467,39.0
-4.3,1.63857,41672.378,204302.467,39.0
-4.2,1.664795,41672.378,204302.467,39.0
-4.1,1.66167,41672.378,204302.467,39.0
-3.9,1.76332,41672.378,204302.467,39.0
-3.8,1.76983,41672.378,204302.467,39.0
-3.7,1.828965,41672.378,204302.467,39.0
-3.5,1.96646,41672.378,204302.467,39.0
-3.4,2.1899,41672.378,204302.467,39.0
-3.3,2.063185,41672.378,204302.467,39.0
-3.1,2.05185,41672.378,204302.467,39.0
-3.0,2.3170650000000004,41672.378,204302.467,39.0
-2.9,2.21076,41672.378,204302.467,39.0
-2.8,2.3813566666666666,41672.378,204302.467,39.0
-2.7,2.44077,41672.378,204302.467,39.0
-2.5,2.4838449999999996,41672.378,204302.467,39.0
-2.4,2.5218133333333337,41672.378,204302.467,39.0
-2.2,2.595406666666667,41672.378,204302.467,39.0
-2.1,2.62492,41672.378,204302.467,39.0
-1.9,2.705585,41672.378,204302.467,39.0
-1.8,2.6508950000000002,41672.378,204302.467,39.0
-1.7,2.68295,41672.378,204302.467,39.0
-1.6,2.68057,41672.378,204302.467,39.0
-1.5,2.804183333333333,41672.378,204302.467,39.0
-1.4,3.0175133333333335,41672.378,204302.467,39.0
-1.2,3.42604,41672.378,204302.467,39.0
-1.1,3.637426666666667,41672.378,204302.467,39.0
-1.0,5.06648,41672.378,204302.467,39.0
-0.9,5.101590000000001,41672.378,204302.467,39.0
-0.8,5.499745000000001,41672.378,204302.467,39.0
-0.7,8.89932,41672.378,204302.467,39.0
-0.6,9.798156666666666,41672.378,204302.467,39.0
-0.5,11.22846,41672.378,204302.467,39.0
-0.4,16.562212,41672.378,204302.467,39.0
-0.3,19.241110000000003,41672.378,204302.467,39.0
-0.2,23.63724,41672.378,204302.467,39.0
-0.1,30.041937142857144,41672.378,204302.467,39.0
-4.8,1.54292,41672.57,204302.005,40.0
-4.7,1.5966,41672.57,204302.005,40.0
-4.6,1.52603,41672.57,204302.005,40.0
-4.4,1.71629,41672.57,204302.005,40.0
-4.3,1.63857,41672.57,204302.005,40.0
-4.2,1.7803,41672.57,204302.005,40.0
-3.9,1.92305,41672.57,204302.005,40.0
-3.8,2.0018,41672.57,204302.005,40.0
-3.7,1.90282,41672.57,204302.005,40.0
-3.5,2.114925,41672.57,204302.005,40.0
-3.4,2.2324,41672.57,204302.005,40.0
-3.3,2.1178,41672.57,204302.005,40.0
-3.2,2.41756,41672.57,204302.005,40.0
-3.1,2.3842350000000003,41672.57,204302.005,40.0
-3.0,2.3170650000000004,41672.57,204302.005,40.0
-2.8,2.489595,41672.57,204302.005,40.0
-2.7,2.5217533333333333,41672.57,204302.005,40.0
-2.5,2.57177,41672.57,204302.005,40.0
-2.4,2.5757149999999998,41672.57,204302.005,40.0
-2.2,2.5714949999999996,41672.57,204302.005,40.0
-2.1,2.58737,41672.57,204302.005,40.0
-2.0,2.55006,41672.57,204302.005,40.0
-1.9,2.62306,41672.57,204302.005,40.0
-1.8,2.5473966666666663,41672.57,204302.005,40.0
-1.7,2.535595,41672.57,204302.005,40.0
-1.6,2.68057,41672.57,204302.005,40.0
-1.5,2.6661333333333332,41672.57,204302.005,40.0
-1.4,2.7129999999999996,41672.57,204302.005,40.0
-1.2,3.0992033333333335,41672.57,204302.005,40.0
-1.1,3.47777,41672.57,204302.005,40.0
-0.9,4.675185,41672.57,204302.005,40.0
-0.8,5.656663333333333,41672.57,204302.005,40.0
-0.6,9.2833825,41672.57,204302.005,40.0
-0.5,11.915146666666667,41672.57,204302.005,40.0
-0.4,17.504537499999998,41672.57,204302.005,40.0
-0.3,20.665546666666668,41672.57,204302.005,40.0
-0.1,28.114514285714286,41672.57,204302.005,40.0
-4.8,1.6009950000000002,41672.762,204301.544,41.0
-4.7,1.627615,41672.762,204301.544,41.0
-4.4,1.7487050000000002,41672.762,204301.544,41.0
-4.2,1.843915,41672.762,204301.544,41.0
-3.9,1.989685,41672.762,204301.544,41.0
-3.8,2.037355,41672.762,204301.544,41.0
-3.6,2.2304,41672.762,204301.544,41.0
-3.5,2.15929,41672.762,204301.544,41.0
-3.4,2.298685,41672.762,204301.544,41.0
-3.2,2.442135,41672.762,204301.544,41.0
-3.1,2.4256266666666666,41672.762,204301.544,41.0
-2.8,2.5684050000000003,41672.762,204301.544,41.0
-2.7,2.5894666666666666,41672.762,204301.544,41.0
-2.5,2.62292,41672.762,204301.544,41.0
-2.4,2.620945,41672.762,204301.544,41.0
-2.2,2.57523,41672.762,204301.544,41.0
-2.1,2.59744,41672.762,204301.544,41.0
-2.0,2.5519766666666666,41672.762,204301.544,41.0
-1.8,2.50599,41672.762,204301.544,41.0
-1.7,2.4905799999999996,41672.762,204301.544,41.0
-1.6,2.45729,41672.762,204301.544,41.0
-1.5,2.55225,41672.762,204301.544,41.0
-1.4,2.623545,41672.762,204301.544,41.0
-1.3,2.62502,41672.762,204301.544,41.0
-1.2,3.07163,41672.762,204301.544,41.0
-1.1,3.2661825,41672.762,204301.544,41.0
-1.0,3.46305,41672.762,204301.544,41.0
-0.9,4.87207,41672.762,204301.544,41.0
-0.8,6.0124475,41672.762,204301.544,41.0
-0.6,9.9362125,41672.762,204301.544,41.0
-0.5,12.76645,41672.762,204301.544,41.0
-0.4,20.532363333333333,41672.762,204301.544,41.0
-0.3,24.083314,41672.762,204301.544,41.0
-0.1,24.6771475,41672.762,204301.544,41.0
-4.8,1.6345049999999999,41672.953,204301.082,42.0
-4.7,1.67526,41672.953,204301.082,42.0
-4.4,1.795305,41672.953,204301.082,42.0
-4.2,1.8679649999999999,41672.953,204301.082,42.0
-3.9,2.00618,41672.953,204301.082,42.0
-3.8,2.08165,41672.953,204301.082,42.0
-3.6,2.2362450000000003,41672.953,204301.082,42.0
-3.4,2.305185,41672.953,204301.082,42.0
-3.2,2.452965,41672.953,204301.082,42.0
-3.1,2.514425,41672.953,204301.082,42.0
-2.8,2.58042,41672.953,204301.082,42.0
-2.7,2.62495,41672.953,204301.082,42.0
-2.5,2.644745,41672.953,204301.082,42.0
-2.4,2.643275,41672.953,204301.082,42.0
-2.3,2.55448,41672.953,204301.082,42.0
-2.1,2.5672366666666666,41672.953,204301.082,42.0
-2.0,2.5396150000000004,41672.953,204301.082,42.0
-1.8,2.47156,41672.953,204301.082,42.0
-1.7,2.448995,41672.953,204301.082,42.0
-1.6,2.4498966666666666,41672.953,204301.082,42.0
-1.5,2.53854,41672.953,204301.082,42.0
-1.4,2.539805,41672.953,204301.082,42.0
-1.3,2.6713750000000003,41672.953,204301.082,42.0
-1.1,3.217165,41672.953,204301.082,42.0
-1.0,3.6433666666666666,41672.953,204301.082,42.0
-0.9,4.95655,41672.953,204301.082,42.0
-0.8,5.994268,41672.953,204301.082,42.0
-0.6,10.874139999999999,41672.953,204301.082,42.0
-0.5,14.063836666666667,41672.953,204301.082,42.0
-0.4,22.87551666666667,41672.953,204301.082,42.0
-0.3,25.5491375,41672.953,204301.082,42.0
-0.1,23.54365875,41672.953,204301.082,42.0
-4.8,1.636475,41673.145,204300.62,43.0
-4.7,1.68947,41673.145,204300.62,43.0
-4.4,1.799045,41673.145,204300.62,43.0
-4.2,1.83908,41673.145,204300.62,43.0
-3.9,1.95622,41673.145,204300.62,43.0
-3.8,2.0589500000000003,41673.145,204300.62,43.0
-3.6,2.24209,41673.145,204300.62,43.0
-3.5,2.1529,41673.145,204300.62,43.0
-3.4,2.20409,41673.145,204300.62,43.0
-3.2,2.43922,41673.145,204300.62,43.0
-3.1,2.35926,41673.145,204300.62,43.0
-3.0,2.40354,41673.145,204300.62,43.0
-2.8,2.5011266666666665,41673.145,204300.62,43.0
-2.7,2.538245,41673.145,204300.62,43.0
-2.5,2.62385,41673.145,204300.62,43.0
-2.4,2.5598400000000003,41673.145,204300.62,43.0
-2.3,2.453875,41673.145,204300.62,43.0
-2.1,2.47245,41673.145,204300.62,43.0
-2.0,2.3633333333333333,41673.145,204300.62,43.0
-1.8,2.3256033333333335,41673.145,204300.62,43.0
-1.7,2.388185,41673.145,204300.62,43.0
-1.6,2.3952566666666666,41673.145,204300.62,43.0
-1.5,2.4622,41673.145,204300.62,43.0
-1.4,2.520695,41673.145,204300.62,43.0
-1.3,2.788983333333333,41673.145,204300.62,43.0
-1.2,3.09521,41673.145,204300.62,43.0
-1.1,3.4208600000000002,41673.145,204300.62,43.0
-1.0,3.9741375000000003,41673.145,204300.62,43.0
-0.8,6.00108,41673.145,204300.62,43.0
-0.7,7.92168,41673.145,204300.62,43.0
-0.6,11.240514999999998,41673.145,204300.62,43.0
-0.5,13.5012475,41673.145,204300.62,43.0
-0.4,22.095565,41673.145,204300.62,43.0
-0.3,19.860770000000002,41673.145,204300.62,43.0
-0.2,18.822865,41673.145,204300.62,43.0
-0.1,23.62544,41673.145,204300.62,43.0
-4.8,1.62857,41673.337,204300.158,44.0
-4.7,1.66654,41673.337,204300.158,44.0
-4.4,1.7566899999999999,41673.337,204300.158,44.0
-4.2,1.765255,41673.337,204300.158,44.0
-3.9,1.851495,41673.337,204300.158,44.0
-3.8,1.9626649999999999,41673.337,204300.158,44.0
-3.5,2.066255,41673.337,204300.158,44.0
-3.4,2.0175650000000003,41673.337,204300.158,44.0
-3.1,2.07693,41673.337,204300.158,44.0
-3.0,2.30087,41673.337,204300.158,44.0
-2.8,2.237085,41673.337,204300.158,44.0
-2.7,2.2286933333333336,41673.337,204300.158,44.0
-2.4,2.21453,41673.337,204300.158,44.0
-2.3,2.2106000000000003,41673.337,204300.158,44.0
-2.1,2.167015,41673.337,204300.158,44.0
-2.0,2.1424766666666666,41673.337,204300.158,44.0
-1.8,2.12281,41673.337,204300.158,44.0
-1.7,2.18828,41673.337,204300.158,44.0
-1.6,2.29337,41673.337,204300.158,44.0
-1.5,2.299715,41673.337,204300.158,44.0
-1.4,2.4051074999999997,41673.337,204300.158,44.0
-1.3,2.737475,41673.337,204300.158,44.0
-1.2,3.063395,41673.337,204300.158,44.0
-1.1,3.58676,41673.337,204300.158,44.0
-1.0,4.39567,41673.337,204300.158,44.0
-0.9,5.0033,41673.337,204300.158,44.0
-0.8,7.4002799999999995,41673.337,204300.158,44.0
-0.7,8.77693,41673.337,204300.158,44.0
-0.6,13.654125,41673.337,204300.158,44.0
-0.5,15.773995,41673.337,204300.158,44.0
-0.3,22.285932000000003,41673.337,204300.158,44.0
-0.2,18.822865,41673.337,204300.158,44.0
-0.1,26.244466666666668,41673.337,204300.158,44.0
-4.8,1.58544,41673.529,204299.697,45.0
-4.7,1.616955,41673.529,204299.697,45.0
-4.4,1.72478,41673.529,204299.697,45.0
-4.3,1.64284,41673.529,204299.697,45.0
-4.2,1.67299,41673.529,204299.697,45.0
-3.9,1.72776,41673.529,204299.697,45.0
-3.8,1.82496,41673.529,204299.697,45.0
-3.5,1.8885800000000001,41673.529,204299.697,45.0
-3.4,1.822115,41673.529,204299.697,45.0
-3.1,1.850275,41673.529,204299.697,45.0
-3.0,1.973905,41673.529,204299.697,45.0
-2.8,1.97825,41673.529,204299.697,45.0
-2.7,2.10779,41673.529,204299.697,45.0
-2.6,1.7299,41673.529,204299.697,45.0
-2.4,1.9527666666666665,41673.529,204299.697,45.0
-2.3,1.8119100000000001,41673.529,204299.697,45.0
